DT;ruo;vol;T;C;MinRate;Percentile25;Percentile75;MaxRate;StatusXML;DateUpdate
3/15/22;20,3400;105,5000;10;7;20,00;20,40;21,00;21,00;0;3/16/22
3/14/22;20,4100;111,5000;12;10;20,00;20,38;22,00;22,00;0;3/15/22
3/11/22;20,5200;105,5000;15;8;20,00;20,50;22,00;23,00;0;3/14/22
3/10/22;21,2100;75,6000;13;9;20,10;20,50;22,00;23,00;0;3/11/22
3/9/22;20,3900;;;;;;;;1;3/10/22
3/5/22;20,4400;;;;;;;;1;3/9/22
3/4/22;20,5900;;;;;;;;1;3/5/22
3/3/22;20,2900;57,0000;8;6;20,00;20,00;22,00;22,00;0;3/4/22
3/2/22;21,0100;67,5000;14;10;20,00;20,50;22,00;23,00;0;3/3/22
3/1/22;20,5100;75,0000;10;7;20,00;20,50;23,00;25,00;0;3/2/22
2/28/22;20,0000;89,6000;16;9;19,25;20,00;23,00;24,00;0;3/1/22
2/25/22;10,0000;82,3500;17;12;9,00;9,50;10,00;11,00;0;2/28/22
2/24/22;9,6500;;;;;;;;1;2/25/22
2/22/22;9,6400;156,7000;44;23;9,30;9,60;9,80;9,90;0;2/24/22
2/21/22;9,5000;286,1000;58;24;9,25;9,50;9,50;9,60;0;2/22/22
2/18/22;9,5400;220,8000;49;23;9,25;9,50;9,60;9,65;0;2/21/22
2/17/22;9,5000;145,0400;39;22;9,25;9,50;9,50;9,65;0;2/18/22
2/16/22;9,5000;176,1500;40;25;9,20;9,45;9,50;9,65;0;2/17/22
2/15/22;9,4000;185,9500;47;25;9,20;9,30;9,40;9,55;0;2/16/22
2/14/22;9,3600;234,8700;48;26;9,15;9,25;9,40;9,50;0;2/15/22
2/11/22;8,9700;126,8000;34;20;8,60;8,80;9,00;9,10;0;2/14/22
2/10/22;8,7100;144,9500;37;23;8,35;8,55;8,75;8,75;0;2/11/22
2/9/22;8,5100;243,5000;47;27;8,25;8,40;8,55;8,60;0;2/10/22
2/8/22;8,2500;;;;;;;;1;2/9/22
2/7/22;7,8200;227,7500;49;24;7,50;7,75;7,90;8,05;0;2/8/22
2/4/22;8,0100;211,0500;44;23;7,70;8,00;8,10;8,15;0;2/7/22
2/3/22;8,1200;198,5500;48;23;7,80;8,00;8,15;8,20;0;2/4/22
2/2/22;8,1700;183,4000;42;23;7,75;8,15;8,20;8,40;0;2/3/22
2/1/22;8,1300;325,4000;62;27;7,85;8,05;8,15;8,55;0;2/2/22
1/31/22;8,2800;256,7000;48;27;8,00;8,23;8,30;8,40;0;2/1/22
1/28/22;8,4200;381,2000;63;28;8,00;8,35;8,40;8,50;0;1/31/22
1/27/22;8,4700;230,1000;55;26;8,20;8,40;8,50;8,60;0;1/28/22
1/26/22;8,4500;251,5000;57;26;8,15;8,35;8,50;8,60;0;1/27/22
1/25/22;8,4200;146,6000;40;24;8,25;8,35;8,50;8,90;0;1/26/22
1/24/22;8,3300;129,4900;40;24;8,10;8,30;8,46;8,50;0;1/25/22
1/21/22;8,2900;112,7500;36;24;7,80;8,19;8,30;8,50;0;1/24/22
1/20/22;8,2600;178,7500;50;26;8,00;8,25;8,30;8,50;0;1/21/22
1/19/22;8,2500;281,8200;62;24;8,10;8,25;8,30;8,50;0;1/20/22
1/18/22;8,2800;196,9000;42;23;8,05;8,25;8,30;8,50;0;1/19/22
1/17/22;8,2900;252,8500;52;25;8,00;8,24;8,30;8,40;0;1/18/22
1/14/22;8,2000;157,6500;47;26;8,00;8,11;8,29;8,55;0;1/17/22
1/13/22;8,0900;140,0000;37;23;7,75;8,00;8,20;8,35;0;1/14/22
1/12/22;8,0700;82,7000;28;17;7,80;8,00;8,28;8,40;0;1/13/22
1/11/22;8,0600;151,7500;39;22;7,70;8,00;8,20;8,50;0;1/12/22
1/10/22;8,0400;265,1800;42;22;7,60;7,80;8,30;8,50;0;1/11/22
12/29/21;8,1300;212,7100;47;24;7,75;8,06;8,20;8,55;0;12/30/21
12/28/21;8,2900;248,4300;58;26;7,75;8,10;8,45;8,85;0;12/29/21
12/27/21;8,1500;196,0000;44;27;7,80;8,10;8,25;8,50;0;12/28/21
12/24/21;8,0100;242,6800;47;23;7,75;8,00;8,10;8,40;0;12/27/21
12/23/21;7,7700;229,3500;44;23;7,40;7,68;8,00;8,15;0;12/24/21
12/22/21;8,0800;269,7000;56;26;7,60;8,00;8,15;8,50;0;12/23/21
12/21/21;7,7900;295,9000;54;23;7,60;7,75;8,00;8,20;0;12/22/21
12/20/21;8,0700;399,6500;66;25;7,70;8,00;8,20;8,26;0;12/21/21
12/17/21;7,5000;382,4000;71;28;7,00;7,40;7,50;7,55;0;12/20/21
12/16/21;7,3500;268,0000;52;26;7,25;7,30;7,45;7,55;0;12/17/21
12/15/21;7,3600;317,1000;56;27;7,10;7,25;7,45;7,55;0;12/16/21
12/14/21;7,3800;370,9000;61;26;7,10;7,30;7,45;7,55;0;12/15/21
12/13/21;7,4000;438,7000;73;26;7,25;7,40;7,48;7,60;0;12/14/21
12/10/21;7,4500;225,3000;45;24;7,25;7,45;7,50;7,60;0;12/13/21
12/9/21;7,4900;192,8000;41;26;7,20;7,40;7,50;7,65;0;12/10/21
12/8/21;7,4400;115,5000;33;24;7,30;7,40;7,60;7,75;0;12/9/21
12/7/21;7,2400;94,7500;32;21;6,75;7,10;7,41;7,50;0;12/8/21
12/6/21;7,2100;136,3500;40;23;6,70;7,00;7,50;7,70;0;12/7/21
12/3/21;7,1600;162,7500;40;25;6,70;7,10;7,25;7,50;0;12/6/21
12/2/21;6,9300;156,0500;34;24;6,65;6,75;7,20;7,30;0;12/3/21
12/1/21;6,9300;83,9100;35;25;6,75;6,81;7,25;7,50;0;12/2/21
11/30/21;7,2700;177,8000;41;23;6,75;7,20;7,40;7,60;0;12/1/21
11/29/21;7,3600;189,2400;56;24;7,00;7,29;7,50;7,70;0;11/30/21
11/26/21;7,3300;127,0400;43;26;7,15;7,26;7,45;7,55;0;11/29/21
11/25/21;7,4900;176,3000;56;28;7,00;7,44;7,50;7,75;0;11/26/21
11/24/21;7,2700;223,3000;42;26;7,00;7,25;7,35;7,45;0;11/25/21
11/23/21;7,3000;115,1000;26;20;7,10;7,25;7,45;7,50;0;11/24/21
11/22/21;7,3000;180,3500;35;25;7,10;7,25;7,40;7,50;0;11/23/21
11/19/21;7,3900;194,3000;42;25;7,00;7,35;7,45;7,60;0;11/22/21
11/18/21;7,4800;161,1000;41;25;7,25;7,40;7,55;7,60;0;11/19/21
11/17/21;7,4400;138,7000;30;20;7,25;7,40;7,55;7,65;0;11/18/21
11/16/21;7,3700;118,5000;25;22;7,05;7,30;7,45;7,60;0;11/17/21
11/15/21;7,3200;88,2000;27;20;7,25;7,30;7,49;7,60;0;11/16/21
11/12/21;7,2600;138,8000;33;22;7,25;7,25;7,45;7,50;0;11/15/21
11/11/21;7,3200;103,4400;34;24;7,20;7,25;7,48;7,50;0;11/12/21
11/10/21;7,2900;139,3500;38;23;7,20;7,25;7,50;7,55;0;11/11/21
11/9/21;7,5000;222,2000;62;26;7,00;7,45;7,50;7,75;0;11/10/21
11/8/21;7,4000;233,3000;65;27;6,65;7,35;7,40;7,70;0;11/9/21
11/3/21;7,0900;146,2000;50;24;6,75;7,00;7,25;7,45;0;11/8/21
11/2/21;6,8600;169,2000;42;20;6,55;6,75;7,00;7,10;0;11/3/21
11/1/21;7,1100;221,1000;52;24;6,60;7,00;7,25;7,35;0;11/2/21
10/29/21;7,3500;251,4500;54;23;7,00;7,30;7,40;7,50;0;11/1/21
10/28/21;7,3300;232,6500;52;24;7,10;7,30;7,36;7,60;0;10/29/21
10/27/21;7,2800;219,3100;46;26;7,00;7,20;7,35;7,50;0;10/28/21
10/26/21;7,3000;183,4400;41;21;7,20;7,25;7,40;7,50;0;10/27/21
10/25/21;7,3800;156,6000;36;22;7,20;7,30;7,45;7,50;0;10/26/21
10/22/21;7,0000;107,0500;26;19;7,00;7,00;7,00;7,15;0;10/25/21
10/21/21;6,8200;75,3500;21;18;6,76;6,80;6,95;7,05;0;10/22/21
10/20/21;6,8600;113,2800;31;19;6,75;6,85;6,95;7,10;0;10/21/21
10/19/21;6,8500;77,9000;23;17;6,80;6,85;6,90;7,00;0;10/20/21
10/18/21;6,9000;126,6500;33;21;6,75;6,80;6,90;7,00;0;10/19/21
10/15/21;6,7900;120,5000;33;19;6,75;6,80;6,85;7,00;0;10/18/21
10/14/21;6,7800;79,4000;22;20;6,50;6,75;6,85;6,90;0;10/15/21
10/13/21;6,6700;200,4500;42;22;6,40;6,65;6,75;6,85;0;10/14/21
10/12/21;6,2800;100,4300;27;22;5,70;6,00;6,50;6,65;0;10/13/21
10/11/21;6,5400;61,4000;24;21;6,35;6,48;6,60;6,85;0;10/12/21
10/8/21;6,3300;82,3000;31;21;6,00;6,25;6,44;6,60;0;10/11/21
10/7/21;6,3900;111,2000;36;23;6,25;6,30;6,50;6,60;0;10/8/21
10/6/21;6,4100;211,9500;50;23;6,10;6,40;6,50;6,60;0;10/7/21
10/5/21;6,4500;245,7100;51;24;6,00;6,35;6,60;6,65;0;10/6/21
10/4/21;6,6300;265,6000;60;22;6,40;6,55;6,65;6,75;0;10/5/21
10/1/21;6,6400;188,6500;45;21;6,35;6,60;6,75;6,80;0;10/4/21
9/30/21;6,7800;64,5000;24;19;6,65;6,75;6,88;7,25;0;10/1/21
9/29/21;6,6800;150,7000;27;18;6,65;6,65;6,80;7,10;0;9/30/21
9/28/21;6,7500;140,5000;29;22;6,65;6,75;6,85;7,00;0;9/29/21
9/27/21;6,6900;165,0100;46;22;6,50;6,65;6,90;7,35;0;9/28/21
9/24/21;6,5600;158,7000;43;24;6,35;6,50;6,60;6,70;0;9/27/21
9/23/21;6,5100;177,1100;40;23;6,30;6,50;6,65;6,70;0;9/24/21
9/22/21;6,5900;217,6000;51;25;6,25;6,55;6,70;6,85;0;9/23/21
9/21/21;6,6500;165,7000;34;22;6,50;6,65;6,75;6,80;0;9/22/21
9/20/21;6,7500;191,6000;48;25;6,50;6,70;6,75;7,00;0;9/21/21
9/17/21;6,6900;172,8000;44;23;6,50;6,65;6,75;6,90;0;9/20/21
9/16/21;6,7000;218,3500;46;24;6,53;6,65;6,75;7,15;0;9/17/21
9/15/21;6,6500;160,1000;37;22;6,50;6,60;6,75;7,15;0;9/16/21
9/14/21;6,6700;257,9500;57;24;6,40;6,60;6,75;7,15;0;9/15/21
9/13/21;6,6300;199,8500;50;23;6,30;6,60;6,70;7,00;0;9/14/21
9/10/21;6,6900;158,5600;36;21;6,45;6,54;6,75;7,00;0;9/13/21
9/9/21;6,5100;143,8500;37;23;6,35;6,50;6,60;7,15;0;9/10/21
9/8/21;6,4400;132,3500;33;20;6,30;6,40;6,60;6,75;0;9/9/21
9/7/21;6,3400;103,1000;30;19;5,75;6,25;6,45;6,75;0;9/8/21
9/6/21;6,2700;127,6000;41;23;6,15;6,25;6,35;6,75;0;9/7/21
9/3/21;6,3200;94,3000;28;21;6,00;6,25;6,40;6,50;0;9/6/21
9/2/21;6,0500;219,2000;53;24;5,75;6,00;6,20;6,40;0;9/3/21
9/1/21;6,3200;155,6400;43;21;5,90;6,10;6,40;6,50;0;9/2/21
8/31/21;6,4800;182,4000;41;22;6,20;6,35;6,50;6,60;0;9/1/21
8/30/21;6,5100;138,7500;28;21;6,15;6,43;6,55;6,60;0;8/31/21
8/27/21;6,4700;105,6000;30;21;6,20;6,35;6,50;6,50;0;8/30/21
8/26/21;6,4800;92,6000;27;19;6,25;6,40;6,50;6,60;0;8/27/21
8/25/21;6,5100;127,7500;33;24;6,15;6,40;6,60;6,60;0;8/26/21
8/24/21;6,4500;181,8500;47;23;6,15;6,40;6,50;6,60;0;8/25/21
8/23/21;6,4000;139,3500;33;20;6,25;6,40;6,50;6,60;0;8/24/21
8/20/21;6,4600;124,4500;37;21;6,25;6,40;6,50;6,75;0;8/23/21
8/19/21;6,4600;194,7500;44;21;6,00;6,40;6,50;6,55;0;8/20/21
8/18/21;6,4800;106,0700;32;20;6,25;6,40;6,50;6,65;0;8/19/21
8/17/21;6,7000;216,6500;35;19;6,30;6,50;6,75;6,75;0;8/18/21
8/16/21;6,5000;62,3000;18;16;6,15;6,50;6,70;6,80;0;8/17/21
8/13/21;6,3900;51,2000;14;15;6,10;6,30;6,45;6,45;0;8/16/21
8/12/21;6,3200;78,2500;24;18;6,00;6,25;6,35;6,45;0;8/13/21
8/11/21;6,2400;89,6000;23;21;6,00;6,18;6,35;6,50;0;8/12/21
8/10/21;6,2500;123,0500;25;17;6,25;6,25;6,25;6,85;0;8/11/21
8/9/21;6,2200;94,9000;31;22;6,00;6,10;6,25;6,30;0;8/10/21
8/6/21;6,0200;146,1500;37;21;5,70;5,90;6,15;6,30;0;8/9/21
8/5/21;5,7500;190,4300;42;25;5,60;5,75;5,85;6,25;0;8/6/21
8/4/21;5,8600;98,6000;34;21;5,65;5,75;6,00;6,25;0;8/5/21
8/3/21;5,6100;59,2000;21;19;5,50;5,50;6,00;6,10;0;8/4/21
8/2/21;6,1900;196,7000;46;20;5,75;6,15;6,30;6,65;0;8/3/21
7/30/21;6,7600;173,1000;42;22;6,50;6,70;7,00;7,25;0;8/2/21
7/29/21;7,1900;197,0000;42;22;6,50;7,00;7,25;7,50;0;7/30/21
7/28/21;6,6100;188,3500;41;23;6,20;6,25;7,00;7,50;0;7/29/21
7/27/21;6,2400;334,4900;59;20;5,70;6,06;6,25;6,50;0;7/28/21
7/26/21;6,2500;189,1000;41;19;5,75;6,15;6,25;6,30;0;7/27/21
7/23/21;5,7500;544,6800;68;21;5,35;5,70;5,75;5,85;0;7/26/21
7/22/21;5,7000;511,1000;78;22;5,35;5,65;5,70;5,80;0;7/23/21
7/21/21;5,7600;377,9000;70;22;5,30;5,70;5,80;5,90;0;7/22/21
7/20/21;5,8500;212,2000;38;21;5,55;5,80;5,85;5,95;0;7/21/21
7/19/21;5,7800;237,9500;42;20;5,60;5,75;5,85;6,25;0;7/20/21
7/16/21;5,7100;200,6000;38;21;5,50;5,65;5,75;5,90;0;7/19/21
7/15/21;5,6000;208,0000;38;21;5,55;5,60;5,60;5,75;0;7/16/21
7/14/21;5,6000;165,5000;36;20;5,20;5,55;5,60;5,65;0;7/15/21
7/13/21;5,5500;55,6000;15;15;5,35;5,55;5,59;5,65;0;7/14/21
7/12/21;5,5000;60,2000;18;18;5,40;5,50;5,50;5,75;0;7/13/21
7/9/21;5,4800;65,6000;21;17;5,45;5,45;5,55;5,75;0;7/12/21
7/8/21;5,4100;62,4000;19;17;5,25;5,40;5,50;5,75;0;7/9/21
7/7/21;5,3600;75,6000;26;19;5,10;5,30;5,45;5,55;0;7/8/21
7/6/21;5,2700;87,1000;27;21;5,00;5,25;5,35;5,55;0;7/7/21
7/5/21;5,3100;93,7000;30;20;5,15;5,30;5,45;5,55;0;7/6/21
7/2/21;5,1100;107,9000;33;21;5,00;5,00;5,30;5,50;0;7/5/21
7/1/21;5,0600;227,8800;46;23;4,75;4,90;5,25;5,50;0;7/2/21
6/30/21;5,2800;65,4000;23;19;5,00;5,18;5,45;5,75;0;7/1/21
6/29/21;5,4200;162,3900;37;21;5,10;5,40;5,50;5,60;0;6/30/21
6/28/21;5,4600;269,1000;37;21;5,25;5,40;5,50;5,50;0;6/29/21
6/25/21;5,4300;225,0500;36;16;5,20;5,25;5,41;5,55;0;6/28/21
6/24/21;5,1000;232,9700;42;22;4,90;5,05;5,10;5,40;0;6/25/21
6/23/21;5,0900;204,5500;44;24;5,00;5,05;5,15;5,35;0;6/24/21
6/22/21;5,1800;166,3000;43;26;5,00;5,10;5,25;5,40;0;6/23/21
6/21/21;5,1700;163,8000;37;24;4,95;5,15;5,30;5,45;0;6/22/21
6/18/21;5,3400;188,1000;36;21;5,10;5,25;5,35;5,50;0;6/21/21
6/17/21;5,3500;149,5500;33;20;5,05;5,35;5,45;5,55;0;6/18/21
6/16/21;5,3600;179,9500;36;21;5,00;5,35;5,40;5,50;0;6/17/21
6/15/21;5,3600;200,2200;38;20;5,00;5,35;5,40;5,60;0;6/16/21
6/11/21;5,2000;108,8000;22;15;5,00;5,20;5,20;5,25;0;6/15/21
6/10/21;5,0400;124,2500;31;18;4,85;5,00;5,10;5,25;0;6/11/21
6/9/21;5,0000;177,0500;39;22;4,80;5,00;5,00;5,15;0;6/10/21
6/8/21;4,7300;75,4000;31;22;4,50;4,61;4,84;6,50;0;6/9/21
6/7/21;4,3800;140,3500;45;22;4,05;4,25;4,60;4,75;0;6/8/21
6/4/21;4,7500;56,5000;26;20;4,25;4,70;4,80;4,95;0;6/7/21
6/3/21;4,7400;84,0000;29;21;4,50;4,65;4,80;4,85;0;6/4/21
6/2/21;4,8000;58,9000;23;19;4,60;4,75;4,85;4,95;0;6/3/21
6/1/21;4,7700;82,0500;26;23;4,50;4,70;4,85;4,90;0;6/2/21
5/31/21;4,8500;118,8000;34;23;4,40;4,80;4,95;5,10;0;6/1/21
5/28/21;4,9700;121,0500;31;22;4,85;4,90;5,00;5,05;0;5/31/21
5/27/21;4,9300;141,2000;34;20;4,70;4,90;5,00;5,05;0;5/28/21
5/26/21;4,9000;155,1000;42;23;4,75;4,90;4,95;5,10;0;5/27/21
5/25/21;4,8900;160,3500;45;24;4,55;4,80;4,90;5,00;0;5/26/21
5/24/21;4,7700;151,4000;40;24;4,50;4,75;4,85;4,95;0;5/25/21
5/21/21;4,8200;193,6000;46;24;4,70;4,80;4,90;4,95;0;5/24/21
5/20/21;4,8100;233,2000;52;26;4,75;4,80;4,95;5,00;0;5/21/21
5/19/21;4,9100;150,7000;39;21;4,70;4,90;4,99;5,00;0;5/20/21
5/18/21;4,9700;;;;;;;;1;5/19/21
5/17/21;4,9700;;;;;;;;1;5/18/21
5/14/21;4,9700;;;;;;;;1;5/17/21
5/13/21;4,8400;107,9000;34;22;4,65;4,80;4,90;5,00;0;5/14/21
5/12/21;4,7500;75,3500;30;21;4,50;4,65;4,90;5,00;0;5/13/21
5/11/21;4,2700;95,9500;33;20;3,90;4,25;4,50;4,80;0;5/12/21
5/7/21;4,2300;55,3500;23;17;4,05;4,16;4,25;4,40;0;5/11/21
5/6/21;4,3000;57,8500;24;18;4,00;4,10;4,46;4,60;0;5/7/21
5/5/21;4,5300;113,3000;33;22;4,25;4,40;4,65;4,75;0;5/6/21
5/4/21;4,7100;210,0900;42;27;4,20;4,60;4,75;4,90;0;5/5/21
4/30/21;4,8400;153,6000;34;22;4,45;4,75;4,95;5,10;0;5/4/21
4/29/21;4,8800;88,0000;30;25;4,80;4,80;4,95;5,10;0;4/30/21
4/28/21;4,8500;165,6000;44;24;4,75;4,80;4,90;5,25;0;4/29/21
4/27/21;4,6000;261,7000;48;22;4,50;4,50;4,76;4,90;0;4/28/21
4/26/21;4,8100;325,1000;54;23;4,40;4,75;4,85;4,95;0;4/27/21
4/23/21;4,4000;248,0000;41;21;4,25;4,40;4,45;4,60;0;4/26/21
4/22/21;4,3600;148,4000;34;20;4,25;4,35;4,40;4,50;0;4/23/21
4/21/21;4,3500;166,9000;37;21;4,25;4,35;4,40;4,50;0;4/22/21
4/20/21;4,3700;112,1000;32;22;4,00;4,30;4,40;4,55;0;4/21/21
4/19/21;4,2700;111,1000;30;23;4,00;4,25;4,50;4,60;0;4/20/21
4/16/21;4,4500;236,4000;41;22;4,35;4,45;4,50;4,60;0;4/19/21
4/15/21;4,4700;205,4000;43;21;4,25;4,45;4,55;4,65;0;4/16/21
4/14/21;4,4600;227,0000;45;24;4,20;4,45;4,50;4,60;0;4/15/21
4/13/21;4,5200;76,1000;21;19;4,25;4,50;4,60;4,65;0;4/14/21
4/12/21;4,4600;41,8000;18;18;4,20;4,40;4,60;4,65;0;4/13/21
4/9/21;4,4300;62,3000;25;19;4,40;4,40;4,50;4,70;0;4/12/21
4/8/21;4,4500;67,0500;23;19;4,15;4,40;4,50;4,60;0;4/9/21
4/7/21;4,3700;61,4500;22;18;4,25;4,35;4,40;4,50;0;4/8/21
4/6/21;4,1200;51,1500;24;21;3,75;4,00;4,30;4,45;0;4/7/21
4/5/21;4,2500;162,5500;37;25;3,75;4,10;4,35;4,50;0;4/6/21
4/2/21;4,3800;141,1000;44;23;4,15;4,34;4,45;4,50;0;4/5/21
4/1/21;4,4500;80,6500;33;20;4,20;4,40;4,50;4,75;0;4/2/21
3/31/21;4,4500;91,5500;29;18;4,30;4,40;4,50;4,55;0;4/1/21
3/30/21;4,4800;123,3500;31;21;4,25;4,40;4,50;4,60;0;3/31/21
3/29/21;4,4500;89,4500;27;21;4,30;4,40;4,55;4,60;0;3/30/21
3/26/21;4,3100;118,5000;33;20;4,15;4,25;4,40;4,65;0;3/29/21
3/25/21;4,4100;89,8500;33;23;4,20;4,35;4,50;4,84;0;3/26/21
3/24/21;4,2800;115,7200;39;22;4,05;4,20;4,34;4,40;0;3/25/21
3/23/21;4,2200;106,6000;30;23;4,20;4,20;4,32;4,40;0;3/24/21
3/22/21;4,2400;150,7500;40;20;4,20;4,20;4,30;4,40;0;3/23/21
3/19/21;4,1400;126,5000;34;21;4,05;4,10;4,20;4,40;0;3/22/21
3/18/21;4,1100;117,4000;35;20;3,95;4,10;4,15;4,20;0;3/19/21
3/17/21;4,1200;97,4500;35;22;3,80;4,03;4,15;4,20;0;3/18/21
3/16/21;4,1300;75,5500;23;20;3,80;4,05;4,20;4,25;0;3/17/21
3/15/21;4,1300;71,8500;27;19;4,00;4,10;4,20;4,30;0;3/16/21
3/12/21;4,1400;67,9500;20;16;4,00;4,10;4,15;4,25;0;3/15/21
3/11/21;4,1100;42,6500;19;16;4,00;4,10;4,15;4,25;0;3/12/21
3/10/21;4,0900;63,4500;22;23;3,85;4,05;4,10;4,20;0;3/11/21
3/9/21;4,3500;92,2000;30;22;3,90;4,05;4,50;4,65;0;3/10/21
3/5/21;4,0400;123,1000;34;23;3,30;3,85;4,10;4,15;0;3/9/21
3/4/21;4,0700;104,9500;34;20;3,85;4,00;4,10;4,15;0;3/5/21
3/3/21;4,0600;146,0500;41;25;3,90;4,00;4,10;4,25;0;3/4/21
3/2/21;4,0100;161,4000;38;22;3,75;4,00;4,05;4,20;0;3/3/21
3/1/21;4,0600;106,4500;31;20;4,00;4,00;4,10;4,20;0;3/2/21
2/26/21;4,1800;137,2500;30;22;4,00;4,15;4,25;4,40;0;3/1/21
2/25/21;4,1600;135,1500;39;22;3,90;4,10;4,20;4,30;0;2/26/21
2/24/21;4,0600;137,2300;41;25;3,65;3,95;4,15;4,25;0;2/25/21
2/20/21;4,0600;104,4500;44;23;3,90;4,00;4,10;4,20;0;2/24/21
2/19/21;4,0200;75,2500;28;20;3,90;4,00;4,10;4,15;0;2/20/21
2/18/21;4,0500;61,1000;23;18;4,00;4,01;4,10;4,15;0;2/19/21
2/17/21;4,0000;72,0300;26;18;3,80;4,00;4,05;4,20;0;2/18/21
2/16/21;3,9100;153,2000;41;24;3,65;3,80;4,00;4,10;0;2/17/21
2/15/21;3,9400;134,5000;35;22;3,50;3,90;4,00;4,15;0;2/16/21
2/12/21;4,0000;92,4500;34;22;3,80;3,90;4,10;4,15;0;2/15/21
2/11/21;4,0200;90,8500;28;22;3,75;4,00;4,10;4,20;0;2/12/21
2/10/21;4,0900;58,2000;23;20;3,70;4,05;4,15;4,25;0;2/11/21
2/9/21;4,1600;83,4000;26;22;3,75;4,00;4,50;4,70;0;2/10/21
2/8/21;3,2800;49,6000;16;16;3,20;3,24;3,64;3,95;0;2/9/21
2/5/21;3,7300;113,1500;24;17;3,40;3,59;3,93;4,05;0;2/8/21
2/4/21;4,0000;68,5000;19;15;4,00;4,00;4,10;4,20;0;2/5/21
2/3/21;4,0000;85,6500;23;18;3,80;4,00;4,10;4,20;0;2/4/21
2/2/21;4,1000;138,7500;36;23;3,70;4,00;4,20;4,30;0;2/3/21
2/1/21;4,2300;161,9000;40;25;3,90;4,19;4,25;4,35;0;2/2/21
1/29/21;4,4300;167,8500;35;21;4,15;4,25;4,50;4,75;0;2/1/21
1/28/21;4,2700;114,4300;28;23;4,00;4,25;4,26;4,35;0;1/29/21
1/27/21;4,2500;155,4000;38;25;3,90;4,25;4,25;4,35;0;1/28/21
1/26/21;4,3500;200,9000;38;26;3,90;4,25;4,40;4,40;0;1/27/21
1/25/21;4,2700;165,1500;35;23;3,90;4,25;4,30;4,40;0;1/26/21
1/22/21;4,2700;194,9500;46;23;3,90;4,25;4,35;4,40;0;1/25/21
1/21/21;4,3500;170,4000;34;21;4,10;4,25;4,40;4,40;0;1/22/21
1/20/21;4,3100;161,0000;35;23;4,00;4,25;4,30;4,45;0;1/21/21
1/19/21;4,3000;94,9000;26;22;4,05;4,25;4,35;4,40;0;1/20/21
1/18/21;4,3000;196,3000;38;20;4,20;4,25;4,35;4,35;0;1/19/21
1/15/21;4,2500;118,2500;30;21;4,15;4,25;4,30;4,40;0;1/18/21
1/14/21;4,2400;153,4000;34;22;4,15;4,20;4,25;4,40;0;1/15/21
1/13/21;4,2300;146,4500;41;25;3,80;4,20;4,25;4,30;0;1/14/21
1/12/21;4,1800;320,5000;73;25;4,00;4,15;4,20;5,00;0;1/13/21
1/11/21;4,2700;313,8000;59;23;4,10;4,25;4,30;4,35;0;1/12/21
12/30/20;4,2700;74,8000;22;16;4,10;4,20;4,40;5,50;0;12/31/20
12/29/20;4,2000;317,0500;53;23;3,85;4,20;4,20;4,30;0;12/30/20
12/28/20;4,2400;397,0500;61;25;3,85;4,20;4,25;4,35;0;12/29/20
12/25/20;4,1900;298,2000;56;26;3,75;4,15;4,20;4,35;0;12/28/20
12/24/20;4,2000;376,1000;60;26;3,85;4,15;4,21;4,25;0;12/25/20
12/23/20;4,2000;274,2500;49;24;3,85;4,20;4,25;4,30;0;12/24/20
12/22/20;4,2800;110,2000;32;19;4,10;4,20;4,30;4,35;0;12/23/20
12/21/20;4,2700;118,4500;;;;;;;;12/22/20
12/18/20;4,2700;135,4000;;;;;;;;12/21/20
12/17/20;4,3100;133,6000;;;;;;;;12/18/20
12/16/20;4,3200;175,5000;;;;;;;;12/17/20
12/15/20;4,2500;78,0000;;;;;;;;12/16/20
12/14/20;4,1700;61,6000;;;;;;;;12/15/20
12/11/20;4,1900;97,7500;;;;;;;;12/14/20
12/10/20;4,1100;60,5500;;;;;;;;12/11/20
12/9/20;4,0500;67,0000;;;;;;;;12/10/20
12/8/20;3,5800;92,5000;;;;;;;;12/9/20
12/7/20;3,6400;112,5500;;;;;;;;12/8/20
12/4/20;4,0100;113,9700;;;;;;;;12/7/20
12/3/20;4,0200;87,6500;;;;;;;;12/4/20
12/2/20;4,0200;90,2800;;;;;;;;12/3/20
12/1/20;4,0600;92,9800;;;;;;;;12/2/20
11/30/20;4,0700;129,1500;;;;;;;;12/1/20
11/27/20;4,0300;135,7000;;;;;;;;11/30/20
11/26/20;4,0700;112,5500;;;;;;;;11/27/20
11/25/20;4,0600;131,2500;;;;;;;;11/26/20
11/24/20;4,0100;116,6500;;;;;;;;11/25/20
11/23/20;4,0200;115,7500;;;;;;;;11/24/20
11/20/20;4,0800;64,3000;;;;;;;;11/23/20
11/19/20;4,1000;93,3000;;;;;;;;11/20/20
11/18/20;4,1000;83,4000;;;;;;;;11/19/20
11/17/20;4,1800;108,1000;;;;;;;;11/18/20
11/16/20;4,1500;101,9000;;;;;;;;11/17/20
11/13/20;4,2000;99,7500;;;;;;;;11/16/20
11/12/20;4,1700;92,7100;;;;;;;;11/13/20
11/11/20;4,1400;104,2500;;;;;;;;11/12/20
11/10/20;3,7900;117,8000;;;;;;;;11/11/20
11/9/20;3,7800;104,5000;;;;;;;;11/10/20
11/6/20;4,0800;124,3500;;;;;;;;11/9/20
11/5/20;4,1400;121,1000;;;;;;;;11/6/20
