,loans_kz_total,loans_kz_biz_total,loans_kz_biz_kzt,loans_kz_biz_foreign,loans_kz_biz_small,loans_kz_biz_medium,loans_kz_biz_large,loans_kz_ind_total,loans_kz_ind_kzt,loans_kz_ind_foreign,loans_kz_ind_mortgage,loans_kz_ind_consumer,loans_kz_ind_others,cpi_kz_eoy_alcohol_tobacco,cpi_kz_eoy_soft_drinks,cpi_kz_eoy_housing_utilities,cpi_kz_eoy_health,cpi_kz_eoy_non_food_total,cpi_kz_eoy_education,cpi_kz_eoy_clothing_footwear,cpi_kz_eoy_recreation,cpi_kz_eoy_services_total,cpi_kz_eoy_household_items,cpi_kz_eoy_food_total,cpi_kz_eoy_food_only,cpi_kz_eoy_miscellaneous,cpi_kz_eoy_hotels_restaurants,cpi_kz_eoy_communication,cpi_kz_eoy_all,cpi_kz_eoy_transport,bond_kz_govt_cp_short_u1y,bond_kz_govt_cp_mid_1-5y,bond_kz_govt_cp_long_o5y,bond_kz_govt_cp_total,KASE_BMC,macro_kz_gdp_per_capita_usd,macro_kz_gdp_per_capita_kzt,macro_kz_gdp_per_capita_real_growth_pct,macro_kz_usd_kzt_avg,macro_kz_base_rate,macro_ru_key_rate,macro_ru_inflation_yoy,macro_ru_cpi_all_yoy,macro_ru_cpi_food_yoy,macro_ru_cpi_food_excl_alc_yoy,macro_ru_cpi_nonfood_yoy,macro_ru_cpi_services_yoy,bond_ru_ofz_yield_3m,bond_ru_ofz_yield_6m,bond_ru_ofz_yield_9m,bond_ru_ofz_yield_1y,bond_ru_ofz_yield_2y,bond_ru_ofz_yield_3y,bond_ru_ofz_yield_5y,bond_ru_ofz_yield_7y,bond_ru_ofz_yield_10y,bond_ru_ofz_yield_15y,bond_ru_ofz_yield_20y,macro_ru_labor_force,macro_ru_labor_employed,macro_ru_labor_unemployed,macro_ru_labor_participation_rate,macro_ru_labor_employment_rate,macro_ru_labor_unemployment_rate,macro_ru_ruonia_rate,macro_ru_ruonia_vol,bond_ru_corp_price_close,bond_ru_corp_yield,bond_ru_corp_duration,brent_price
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,109.36065573770492,0.0,-1.4210854715202004e-14,105.59836065573771,104.12786885245902,104.82295081967213,1.4210854715202004e-14,0.0,107.55737704918032,111.25409836065573,111.35409836065574,107.44098360655738,106.86393442622952,102.62295081967213,107.52950819672131,104.09508196721312,0.0,0.0,0.0,0.0,0.0053000000000054115,0.0,4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.51098901098901,102.19835164835165,102.28549450549451,102.5153846153846,-1.4210854715202004e-14,0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.03000000000000025,-0.03000000000000025,-0.05000000000000071,-0.0600000000000005,-0.07000000000000028,-0.08000000000000007,-0.09000000000000075,-0.09000000000000075,75273.87096774194,-8.258064516121522,-1.4193548387097508,61.72258064516129,-0.006451612903227044,0.0,-0.13000000000000078,-76.5,0.8100000000000023,-0.04999999999999982,2.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.35737704918033,1.4210854715202004e-14,1.4210854715202004e-14,105.60655737704919,104.13852459016394,104.82486338797814,0.0,0.0,107.55382513661202,111.25027322404371,111.35027322404372,107.43606557377049,106.86092896174864,102.62486338797814,107.53196721311475,104.11967213114754,0.0,0.0,0.0,0.0,0.002300000000005298,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.51857142857143,102.21571428571428,102.30428571428571,102.52,1.4210854715202004e-14,-0.0699999999999994,-0.040000000000000036,-0.020000000000000462,0.009999999999999787,0.019999999999999574,0.040000000000000036,0.04999999999999982,0.05999999999999961,0.08000000000000007,0.08000000000000007,0.08000000000000007,75264.19354838709,-8.258064516136074,-1.4193548387097508,61.71612903225807,-0.006451612903227044,0.0,-0.14999999999999947,38.400000000000006,-0.009999999999990905,0.009999999999999787,-1.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.35409836065574,-1.4210854715202004e-14,-1.4210854715202004e-14,105.61475409836065,104.14918032786885,104.82677595628415,0.0,0.0,107.5502732240437,111.24644808743169,111.3464480874317,107.4311475409836,106.85792349726776,102.62677595628415,107.5344262295082,104.14426229508196,0.0,0.0,0.0,0.0,-0.01290000000000191,0.0,-4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.52615384615385,102.23307692307692,102.32307692307693,102.52461538461537,0.0,-0.040000000000000036,-0.03000000000000025,-0.019999999999999574,-0.019999999999999574,0.020000000000000462,0.03000000000000025,0.040000000000000036,0.05000000000000071,0.040000000000000036,0.03000000000000025,0.03000000000000025,75254.51612903226,-8.258064516121522,-1.4193548387097508,61.70967741935484,-0.006451612903227044,0.0,0.20000000000000018,44.3,-0.18999999999999773,0.020000000000000462,-2.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.35081967213115,0.0,1.4210854715202004e-14,105.62295081967213,104.15983606557377,104.82868852459016,0.0,-1.4210854715202004e-14,107.54672131147541,111.24262295081967,111.34262295081967,107.42622950819673,106.85491803278688,102.62868852459016,107.53688524590164,104.16885245901639,0.0,0.0,0.0,0.0,0.017600000000001614,0.0,4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.53373626373626,102.25043956043956,102.34186813186814,102.52923076923076,0.0,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.019999999999999574,0.0,-0.009999999999999787,-0.019999999999999574,-0.020000000000000462,-0.009999999999999787,0.0,-0.009999999999999787,75244.83870967742,-8.258064516136074,-1.4193548387097508,61.70322580645161,-0.006451612903227044,0.0,-0.1200000000000001,-43.0,0.09999999999999432,-0.009999999999999787,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.34754098360656,1.4210854715202004e-14,0.0,105.6311475409836,104.1704918032787,104.83060109289617,0.0,1.4210854715202004e-14,107.5431693989071,111.23879781420764,111.33879781420765,107.42131147540984,106.85191256830602,102.63060109289617,107.53934426229509,104.19344262295081,0.0,0.0,0.0,0.0,0.0021999999999877673,-1.8189894035458565e-12,0.0,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.54131868131869,102.2678021978022,102.36065934065934,102.53384615384614,-1.4210854715202004e-14,-0.11000000000000032,-0.08999999999999986,-0.07000000000000028,-0.04999999999999982,-0.020000000000000462,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,-0.040000000000000036,-0.04999999999999982,-0.0600000000000005,75235.16129032258,-8.258064516121522,-1.419354838709296,61.696774193548386,-0.006451612903219939,0.0,-0.020000000000000462,-29.200000000000003,0.21000000000000796,-0.020000000000000462,-1.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.34426229508198,-1.4210854715202004e-14,-1.4210854715202004e-14,105.63934426229508,104.1811475409836,104.83251366120219,0.0,0.0,107.5396174863388,111.23497267759562,111.33497267759563,107.41639344262295,106.84890710382514,102.63251366120218,107.54180327868852,104.21803278688525,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.5489010989011,102.28516483516484,102.37945054945055,102.53846153846153,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75225.48387096774,-8.258064516136074,-1.4193548387097508,61.69032258064516,-0.006451612903227044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.34098360655739,0.0,1.4210854715202004e-14,105.64754098360656,104.19180327868852,104.8344262295082,-1.4210854715202004e-14,0.0,107.53606557377049,111.2311475409836,111.33114754098361,107.41147540983607,106.84590163934426,102.6344262295082,107.54426229508196,104.24262295081967,0.0,0.0,0.0,0.0,0.0,0.0,4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.55648351648352,102.30252747252747,102.39824175824175,102.54307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75215.80645161291,-8.258064516121522,-1.4193548387097508,61.68387096774193,-0.006451612903227044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,109.3377049180328,1.4210854715202004e-14,-1.4210854715202004e-14,105.65573770491804,104.20245901639345,104.83633879781421,1.4210854715202004e-14,0.0,107.53251366120217,111.22732240437158,111.32732240437159,107.40655737704918,106.8428961748634,102.6363387978142,107.54672131147541,104.2672131147541,0.0,0.0,0.0,0.0,0.005800000000007799,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.56406593406594,102.31989010989011,102.41703296703297,102.5476923076923,0.0,0.040000000000000036,0.03000000000000025,0.019999999999999574,0.009999999999999787,-0.019999999999999574,-0.009999999999999787,0.0,0.010000000000000675,0.0,-0.009999999999999787,-0.019999999999999574,75206.12903225806,-8.258064516136074,-1.4193548387097508,61.67741935483871,-0.006451612903227044,0.0,-0.019999999999999574,50.35000000000001,0.13999999999998636,0.0,-2.0,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,109.3344262295082,-1.4210854715202004e-14,1.4210854715202004e-14,105.6639344262295,104.21311475409836,104.83825136612022,0.0,0.0,107.52896174863388,111.22349726775956,111.32349726775956,107.40163934426229,106.83989071038252,102.63825136612022,107.54918032786885,104.29180327868852,0.0,0.0,0.0,0.0,0.005700000000004479,0.0,-4.656612873077393e-10,0.0,0.0,0.0,0.0,-0.003225806451612634,102.57164835164835,102.33725274725275,102.43582417582418,102.55230769230769,0.0,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,75196.45161290323,-8.258064516121522,-1.4193548387097508,61.670967741935485,-0.006451612903227044,0.0,0.03000000000000025,20.53,-0.060000000000002274,0.0,-2.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33114754098361,1.4210854715202004e-14,0.0,105.67213114754098,104.22377049180328,104.84016393442623,0.0,-1.4210854715202004e-14,107.52540983606556,111.21967213114753,111.31967213114754,107.3967213114754,106.83688524590164,102.64016393442623,107.5516393442623,104.31639344262295,0.0,0.0,0.0,0.0,0.0146000000000015,0.0,4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.57923076923078,102.35461538461539,102.45461538461538,102.55692307692307,-1.4210854715202004e-14,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.010000000000000675,0.009999999999999787,0.009999999999999787,0.0,-0.010000000000000675,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,75186.7741935484,-8.258064516136074,-1.4193548387097508,61.66451612903226,-0.006451612903227044,0.0,0.05999999999999961,-26.24000000000001,0.060000000000002274,0.009999999999999787,4.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.32786885245902,-1.4210854715202004e-14,-1.4210854715202004e-14,105.68032786885246,104.2344262295082,104.84207650273224,0.0,1.4210854715202004e-14,107.52185792349727,111.21584699453551,111.31584699453552,107.39180327868853,106.83387978142078,102.64207650273224,107.55409836065574,104.34098360655737,0.0,0.0,0.0,0.0,-0.08630000000000848,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.58681318681319,102.37197802197802,102.4734065934066,102.56153846153846,1.4210854715202004e-14,-0.02999999999999936,-0.010000000000000675,0.0,0.009999999999999787,0.0,-0.02999999999999936,-0.02999999999999936,-0.009999999999999787,0.0,0.009999999999999787,0.019999999999999574,75177.09677419355,-8.258064516121522,-1.419354838709296,61.65806451612903,-0.006451612903219939,0.0,-0.009999999999999787,-2.0900000000000034,0.15000000000000568,-0.019999999999999574,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.32459016393443,0.0,1.4210854715202004e-14,105.68852459016394,104.24508196721311,104.84398907103825,0.0,0.0,107.51830601092895,111.21202185792349,111.3120218579235,107.38688524590164,106.8308743169399,102.64398907103825,107.55655737704917,104.3655737704918,0.0,0.0,0.0,0.0,0.10550000000000637,0.0,-4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.5943956043956,102.38934065934065,102.49219780219781,102.56615384615384,0.0,0.0,0.010000000000000675,0.009999999999999787,0.0,-0.019999999999999574,-0.020000000000000462,-0.010000000000000675,0.0,0.009999999999999787,0.019999999999999574,0.020000000000000462,75167.41935483871,-8.258064516136074,-1.4193548387097508,61.651612903225804,-0.006451612903227044,0.0,-0.040000000000000036,37.290000000000006,0.06999999999999318,-0.009999999999999787,-1.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.32131147540984,1.4210854715202004e-14,-1.4210854715202004e-14,105.69672131147541,104.25573770491803,104.84590163934426,0.0,0.0,107.51475409836065,111.20819672131147,111.30819672131148,107.38196721311475,106.82786885245902,102.64590163934426,107.55901639344262,104.39016393442623,0.0,0.0,0.0,0.0,0.0,0.0,4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.60197802197803,102.40670329670328,102.51098901098901,102.57076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75157.74193548386,-8.258064516121522,-1.4193548387097508,61.645161290322584,-0.006451612903227044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.31803278688525,-1.4210854715202004e-14,1.4210854715202004e-14,105.70491803278688,104.26639344262296,104.84781420765027,-1.4210854715202004e-14,0.0,107.51120218579234,111.20437158469944,111.30437158469945,107.37704918032787,106.82486338797814,102.64781420765027,107.56147540983606,104.41475409836065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.60956043956044,102.42406593406592,102.52978021978022,102.5753846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75148.06451612903,-8.258064516136074,-1.4193548387097508,61.63870967741936,-0.006451612903227044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,109.31475409836067,0.0,0.0,105.71311475409836,104.27704918032786,104.84972677595628,1.4210854715202004e-14,0.0,107.50765027322404,111.20054644808742,111.30054644808743,107.37213114754098,106.82185792349728,102.64972677595628,107.56393442622951,104.43934426229508,0.0,0.0,0.0,0.0,-0.05890000000000839,0.0,-4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.61714285714285,102.44142857142856,102.54857142857144,102.58,-1.4210854715202004e-14,0.08999999999999986,0.0699999999999994,0.0600000000000005,0.05999999999999961,0.040000000000000036,0.03000000000000025,0.0600000000000005,0.08000000000000007,0.08999999999999986,0.08999999999999986,0.09999999999999964,75138.3870967742,-8.258064516121522,-1.4193548387097508,61.63225806451613,-0.006451612903227044,0.0,0.2400000000000002,-40.489999999999995,-0.4199999999999875,0.05999999999999961,-6.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,109.31147540983608,1.4210854715202004e-14,-1.4210854715202004e-14,105.72131147540983,104.28770491803279,104.8516393442623,0.0,-1.4210854715202004e-14,107.50409836065573,111.19672131147541,111.29672131147541,107.3672131147541,106.8188524590164,102.65163934426229,107.56639344262295,104.4639344262295,0.0,0.0,0.0,0.0,0.02420000000000755,-1.8189894035458565e-12,4.656612873077393e-10,1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.62472527472528,102.4587912087912,102.56736263736263,102.58461538461538,1.4210854715202004e-14,-0.21999999999999975,-0.17999999999999972,-0.14000000000000057,-0.10999999999999943,-0.03000000000000025,0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.02999999999999936,-0.019999999999999574,-0.009999999999999787,75128.70967741935,-8.258064516136074,-1.4193548387097508,61.6258064516129,-0.006451612903227044,0.0,-0.040000000000000036,11.649999999999991,-0.12999999999999545,0.009999999999999787,-2.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.30819672131148,-1.4210854715202004e-14,1.4210854715202004e-14,105.72950819672131,104.29836065573771,104.8535519125683,0.0,1.4210854715202004e-14,107.50054644808742,111.19289617486339,111.29289617486339,107.36229508196722,106.81584699453552,102.6535519125683,107.5688524590164,104.48852459016393,0.0,0.0,0.0,0.0,-0.069500000000005,1.8189894035458565e-12,0.0,-1.4210854715202004e-14,-5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.63230769230769,102.47615384615384,102.58615384615385,102.58923076923077,0.0,-0.040000000000000036,-0.03000000000000025,-0.02999999999999936,-0.03000000000000025,-0.019999999999999574,-0.019999999999999574,-0.010000000000000675,-0.010000000000000675,0.0,0.0,-0.009999999999999787,75119.03225806452,-8.258064516121522,-1.419354838709296,61.619354838709675,-0.006451612903219939,0.0,0.02999999999999936,42.36999999999999,0.2699999999999818,-0.019999999999999574,3.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.30491803278689,0.0,-1.4210854715202004e-14,105.73770491803279,104.30901639344262,104.85546448087432,0.0,0.0,107.49699453551912,111.18907103825137,111.28907103825136,107.35737704918033,106.81284153005465,102.65546448087431,107.57131147540984,104.51311475409835,0.0,0.0,0.0,0.0,-0.15040000000000475,0.0,-4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,-0.003225806451613078,102.63989010989012,102.49351648351647,102.60494505494505,102.59384615384614,0.0,-0.17000000000000082,-0.13999999999999968,-0.11000000000000032,-0.08000000000000007,-0.020000000000000462,0.0,0.03000000000000025,0.040000000000000036,0.02999999999999936,0.009999999999999787,0.0,75109.35483870968,-8.258064516136074,-1.4193548387097508,61.612903225806456,-0.006451612903227044,0.0,-0.040000000000000036,23.28,-0.04999999999998295,0.0,-1.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3016393442623,1.4210854715202004e-14,1.4210854715202004e-14,105.74590163934427,104.31967213114754,104.85737704918033,0.0,0.0,107.49344262295081,111.18524590163935,111.28524590163934,107.35245901639344,106.80983606557378,102.65737704918033,107.57377049180327,104.53770491803279,0.0,0.0,0.0,0.0,0.20220000000000482,0.0,4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,-0.003225806451612634,102.64747252747253,102.51087912087911,102.62373626373626,102.59846153846154,-1.4210854715202004e-14,-0.04999999999999982,-0.040000000000000036,-0.03000000000000025,-0.020000000000000462,0.0,0.019999999999999574,0.03000000000000025,0.020000000000000462,0.010000000000000675,-0.019999999999999574,-0.040000000000000036,75099.67741935483,-8.258064516121522,-1.4193548387097508,61.60645161290323,-0.006451612903227044,0.0,-0.08999999999999986,-80.04999999999998,0.09999999999999432,-0.020000000000000462,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.29836065573771,-1.4210854715202004e-14,0.0,105.75409836065573,104.33032786885246,104.85928961748634,0.0,0.0,107.48989071038251,111.18142076502733,111.28142076502733,107.34754098360656,106.8068306010929,102.65928961748634,107.57622950819672,104.5622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,-0.25,-0.003225806451613078,102.65505494505494,102.52824175824175,102.64252747252748,102.60307692307691,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75090.0,-8.258064516136074,-1.4193548387097508,61.6,-0.006451612903227044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.29508196721312,0.0,-1.4210854715202004e-14,105.76229508196721,104.34098360655737,104.86120218579235,-1.4210854715202004e-14,-1.4210854715202004e-14,107.4863387978142,111.1775956284153,111.27759562841531,107.34262295081967,106.80382513661203,102.66120218579235,107.57868852459016,104.58688524590164,0.0,0.0,0.0,0.0,0.0,0.0,-4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,0.006896551724137723,102.66263736263737,102.54560439560439,102.66131868131868,102.6076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75101.0,9.241379310347838,1.72413793103442,61.61034482758621,0.006896551724139499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,109.29180327868853,1.4210854715202004e-14,1.4210854715202004e-14,105.77049180327869,104.3516393442623,104.86311475409836,1.4210854715202004e-14,1.4210854715202004e-14,107.4827868852459,111.17377049180328,111.27377049180329,107.33770491803278,106.80081967213115,102.66311475409836,107.58114754098361,104.61147540983606,0.0,0.0,0.0,0.0,0.006699999999995043,0.0,4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,0.006896551724138167,102.67021978021978,102.56296703296702,102.68010989010989,102.61230769230768,0.0,0.020000000000000462,0.019999999999999574,0.020000000000000462,0.010000000000000675,0.009999999999999787,0.020000000000000462,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,75112.0,9.241379310347838,1.72413793103442,61.62068965517241,0.006896551724139499,0.0,-0.040000000000000036,53.98999999999998,-0.09999999999999432,0.03000000000000025,-4.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,109.28852459016395,-1.4210854715202004e-14,-1.4210854715202004e-14,105.77868852459017,104.36229508196722,104.86502732240437,0.0,0.0,107.47923497267759,111.16994535519126,111.26994535519127,107.3327868852459,106.79781420765028,102.66502732240437,107.58360655737705,104.6360655737705,0.0,0.0,0.0,0.0,0.002200000000001978,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,0.006896551724137723,102.6778021978022,102.58032967032966,102.6989010989011,102.61692307692307,0.0,0.0699999999999994,0.05000000000000071,0.040000000000000036,0.02999999999999936,0.0,-0.03000000000000025,-0.04999999999999982,-0.05999999999999961,-0.0600000000000005,-0.05999999999999961,-0.04999999999999982,75123.0,9.241379310333286,1.72413793103442,61.63103448275862,0.006896551724132394,0.0,-0.08000000000000007,-7.589999999999989,0.28999999999999204,-0.03000000000000025,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28524590163936,1.4210854715202004e-14,1.4210854715202004e-14,105.78688524590164,104.37295081967213,104.86693989071038,0.0,0.0,107.47568306010929,111.16612021857924,111.26612021857925,107.32786885245902,106.7948087431694,102.66693989071038,107.5860655737705,104.66065573770491,0.0,0.0,0.0,0.0,0.002200000000001978,0.0,-4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,0.006896551724138167,102.68538461538462,102.5976923076923,102.7176923076923,102.62153846153845,-1.4210854715202004e-14,-0.05999999999999961,-0.05000000000000071,-0.04999999999999982,-0.02999999999999936,-0.019999999999999574,-0.020000000000000462,-0.020000000000000462,-0.020000000000000462,-0.02999999999999936,-0.040000000000000036,-0.0600000000000005,75134.0,9.241379310347838,1.7241379310348748,61.64137931034483,0.006896551724139499,0.0,0.08000000000000007,-27.549999999999997,0.3199999999999932,-0.019999999999999574,1.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28196721311475,-1.4210854715202004e-14,0.0,105.79508196721312,104.38360655737705,104.8688524590164,0.0,0.0,107.47213114754098,111.16229508196722,111.26229508196722,107.32295081967213,106.79180327868853,102.66885245901639,107.58852459016393,104.68524590163935,0.0,0.0,0.0,0.0,0.0020999999999986585,0.0,4.656612873077393e-10,0.0,-5.684341886080802e-14,0.0,0.0,0.006896551724137723,102.69296703296703,102.61505494505494,102.73648351648352,102.62615384615384,1.4210854715202004e-14,0.009999999999999787,0.010000000000000675,0.019999999999999574,0.009999999999999787,0.0,0.010000000000000675,0.010000000000000675,0.009999999999999787,0.019999999999999574,0.02999999999999936,0.040000000000000036,75145.0,9.241379310347838,1.72413793103442,61.65172413793103,0.006896551724139499,0.0,0.0,-27.849999999999994,0.030000000000001137,0.0,-1.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.27868852459017,0.0,-1.4210854715202004e-14,105.80327868852459,104.39426229508197,104.8707650273224,0.0,0.0,107.46857923497267,111.1584699453552,111.2584699453552,107.31803278688524,106.78879781420765,102.6707650273224,107.59098360655737,104.70983606557377,0.0,0.0,0.0,0.0,-0.06399999999999295,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.006896551724138167,102.70054945054945,102.63241758241757,102.75527472527473,102.63076923076923,0.0,-0.02999999999999936,-0.040000000000000036,-0.05999999999999961,-0.05999999999999961,-0.04999999999999982,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.04999999999999982,-0.040000000000000036,-0.040000000000000036,75156.0,9.241379310347838,1.72413793103442,61.66206896551724,0.006896551724139499,0.0,0.03000000000000025,10.649999999999991,0.3400000000000034,-0.040000000000000036,1.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.27540983606558,1.4210854715202004e-14,1.4210854715202004e-14,105.81147540983606,104.40491803278688,104.87267759562842,-1.4210854715202004e-14,-1.4210854715202004e-14,107.46502732240437,111.15464480874317,111.25464480874318,107.31311475409836,106.78579234972678,102.67267759562841,107.59344262295082,104.73442622950819,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-4.656612873077393e-10,0.0,5.684341886080802e-14,0.0,0.0,0.006896551724137723,102.70813186813187,102.64978021978021,102.77406593406593,102.63538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75167.0,9.241379310347838,1.72413793103442,61.67241379310345,0.006896551724139499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
